year,month,brand,count
2025,11,KARMANN MOBIL,1
2025,11,LUCID MOTORS,1
2025,11,MAN,1
2025,11,PILOTE,1
2025,11,SUBARU,1
2025,11,TOGG,1
2025,11,TOTH ES FIAI,1
2025,12,VOLKSWAGEN,5026
2025,12,SKODA,4596
2025,12,TESLA,4308
2025,12,TOYOTA,3591
2025,12,VOLVO,3536
2025,12,RENAULT,3505
2025,12,KIA,3410
2025,12,AUDI,2500
2025,12,BMW,2232
2025,12,HYUNDAI,1737
2025,12,PEUGEOT,1473
2025,12,MERCEDES-BENZ,1316
2025,12,FORD,1269
2025,12,OPEL,1116
2025,12,CUPRA,897
2025,12,MAZDA,885
2025,12,DACIA,863
2025,12,MINI,814
2025,12,CITROEN,754
2025,12,BYD,599
2025,12,SUZUKI,574
2025,12,POLESTAR,452
2025,12,SEAT,450
2025,12,ZEEKR,359
2025,12,XPENG,345
2025,12,MG,299
2025,12,LEAPMOTOR,269
2025,12,MITSUBISHI,250
2025,12,FIAT,220
2025,12,NISSAN,189
2025,12,JEEP,177
2025,12,JAECOO,161
2025,12,LYNK&CO,154
2025,12,SMART,131
2025,12,LAND ROVER,117
2025,12,ALFA ROMEO,110
2025,12,NIO,108
2025,12,PORSCHE,85
2025,12,LEXUS,64
2025,12,HONDA,47
2025,12,OMODA,47
2025,12,DS AUTOMOBILES,45
2025,12,ALPINE,38
2025,12,LANCIA,26
2025,12,DONGFENG,17
2025,12,KNAUS,15
2025,12,LUCID MOTORS,14
2025,12,DS,10
2025,12,VOYAH,10
2025,12,KG MOBILITY,9
2025,12,ABARTH,7
2025,12,ADRIA,7
2025,12,CAPRON,7
2025,12,ASTON MARTIN,6
2025,12,FERRARI,6
2025,12,HYMER,6
2025,12,DFSK,5
2025,12,BENTLEY,4
2025,12,BURSTNER GMBH,4
2025,12,WEINSBERG,4
2025,12,WESTFALIA,4
2025,12,CARTHAGO,3
2025,12,DETHLEFFS,3
2025,12,HOBBY,3
2025,12,LOTUS,3
2025,12,ALPINA,2
2025,12,CHAUSSON,2
2025,12,LAMBORGHINI,2
2025,12,LMC,2
2025,12,POESSL,2
2025,12,RAPIDO,2
2025,12,WESTFALEN MOBIL,2
2025,12,BUERSTNER,1
2025,12,FAW,1
2025,12,GREAT WALL MOTOR COMPANY,1
2025,12,KABE,1
2025,12,MASERATI,1
2025,12,NIESMANN+BISCHOFF,1
2025,12,POSSL,1
2025,12,SUBARU,1
2025,12,TOGG,1
2025,12,TOURNE MOBIL,1
2026,1,VOLKSWAGEN,2427
2026,1,KIA,2195
2026,1,HYUNDAI,2030
2026,1,BMW,1914
2026,1,SKODA,1766
2026,1,TOYOTA,1712
2026,1,AUDI,1587
2026,1,RENAULT,1563
2026,1,VOLVO,1426
2026,1,PEUGEOT,1378
2026,1,FORD,1127
2026,1,MERCEDES-BENZ,1092
2026,1,SUZUKI,1090
2026,1,OPEL,864
2026,1,CITROEN,700
2026,1,SEAT,602
2026,1,MAZDA,445
2026,1,DACIA,438
2026,1,BYD,433
2026,1,MINI,387
2026,1,LAND ROVER,354
2026,1,PORSCHE,341
2026,1,JAECOO,318
2026,1,TESLA,317
2026,1,NISSAN,284
2026,1,CUPRA,266
2026,1,LYNK&CO,265
2026,1,MG,253
2026,1,MITSUBISHI,235
2026,1,FIAT,192
2026,1,LEXUS,166
2026,1,HONDA,142
2026,1,LEAPMOTOR,136
2026,1,JEEP,131
2026,1,OMODA,96
2026,1,ZEEKR,88
2026,1,POLESTAR,66
2026,1,DS AUTOMOBILES,57
2026,1,XPENG,57
2026,1,ALFA ROMEO,49
2026,1,SMART,40
2026,1,ADRIA,35
2026,1,HYMER,25
2026,1,BENTLEY,23
2026,1,WEINSBERG,21
2026,1,CAPRON,18
2026,1,KNAUS,17
2026,1,NIO,17
2026,1,LANCIA,16
2026,1,ALPINE,15
2026,1,CARTHAGO,15
2026,1,KG MOBILITY,14
2026,1,DETHLEFFS,13
2026,1,DONGFENG,13
2026,1,BURSTNER GMBH,12
2026,1,FERRARI,12
2026,1,DS,10
2026,1,LAMBORGHINI,9
2026,1,ABARTH,8
2026,1,VOYAH,8
2026,1,ASTON MARTIN,7
2026,1,HOBBY,7
2026,1,DFSK,6
2026,1,ETRUSCO,5
2026,1,POESSL,5
2026,1,AUTOMOBILI LAMBORGHINI S.,4
2026,1,LAIKA,4
2026,1,LMC,4
2026,1,LOTUS,4
2026,1,RAPIDO,4
2026,1,ALPINA,3
2026,1,BENIMAR,3
2026,1,SUBARU,3
2026,1,SUN LIVING,3
2026,1,WESTFALEN MOBIL,3
2026,1,CHAUSSON,2
2026,1,CHERY,2
2026,1,ERIBA,2
2026,1,FRANKIA,2
2026,1,KABE,2
2026,1,MC LAREN,2
2026,1,NIESMANN+BISCHOFF,2
2026,1,NIESMANN-BISCHOFF,2
2026,1,POSSL,2
2026,1,ROLLS ROYCE,2
2026,1,BRAVIA,1
2026,1,CADILLAC,1
2026,1,CHRYSLER,1
2026,1,CROSSCAMP,1
2026,1,DEEPAL,1
2026,1,EURA MOBIL,1
2026,1,FISKER,1
2026,1,FORSTER,1
2026,1,GIOTTILINE,1
2026,1,ILUSION,1
2026,1,LUCID MOTORS,1
2026,1,MAN,1
2026,1,MC LOUIS,1
2026,1,MEGA MOBIL,1
2026,1,MERCEDES-AMG,1
2026,1,MORELO,1
2026,1,PILOTE,1
2026,1,ROLLER TEAM,1
2026,1,SUNLIGHT,1
2026,1,TOTH ES FIAI,1
2026,2,KIA,2376
2026,2,TOYOTA,1981
2026,2,VOLKSWAGEN,1523
2026,2,SKODA,1291
2026,2,RENAULT,1274
2026,2,BMW,1170
2026,2,HYUNDAI,1085
2026,2,PEUGEOT,1078
2026,2,FORD,1041
2026,2,VOLVO,983
2026,2,AUDI,894
2026,2,MERCEDES-BENZ,891
2026,2,OPEL,863
2026,2,BYD,560
2026,2,TESLA,539
2026,2,CITROEN,522
2026,2,SEAT,399
2026,2,MINI,370
2026,2,MAZDA,332
2026,2,DACIA,330
2026,2,SUZUKI,321
2026,2,LEAPMOTOR,285
2026,2,JAECOO,284
2026,2,CUPRA,275
2026,2,LAND ROVER,274
2026,2,NISSAN,273
2026,2,FIAT,258
2026,2,MG,223
2026,2,LYNK&CO,196
2026,2,JEEP,194
2026,2,MITSUBISHI,192
2026,2,PORSCHE,180
2026,2,OMODA,125
2026,2,ZEEKR,123
2026,2,HONDA,90
2026,2,XPENG,75
2026,2,ADRIA,70
2026,2,LEXUS,62
2026,2,ALFA ROMEO,59
2026,2,SMART,47
2026,2,POLESTAR,45
2026,2,CAPRON,35
2026,2,DETHLEFFS,34
2026,2,DS AUTOMOBILES,33
2026,2,BURSTNER GMBH,26
2026,2,HYMER,22
2026,2,ALPINE,20
2026,2,CHAUSSON,19
2026,2,SUN LIVING,19
2026,2,KNAUS,17
2026,2,WESTFALEN MOBIL,16
2026,2,LAMBORGHINI,11
2026,2,LANCIA,11
2026,2,CARTHAGO,9
2026,2,DONGFENG,9
2026,2,FERRARI,9
2026,2,POESSL,8
2026,2,WEINSBERG,8
2026,2,BENTLEY,7
2026,2,LMC,7
2026,2,NIO,7
2026,2,DFSK,6
2026,2,ITINEO,6
2026,2,M.A.N.,6
2026,2,RAPIDO,6
2026,2,VOYAH,5
2026,2,ABARTH,4
2026,2,BENIMAR,4
2026,2,GENESIS,4
2026,2,KG MOBILITY,4
2026,2,LAIKA,4
2026,2,SUBARU,4
2026,2,AUTOMOBILI LAMBORGHINI S.,3
2026,2,DEEPAL,3
2026,2,ASTON MARTIN,2
2026,2,CADILLAC,2
2026,2,CROSSCAMP,2
2026,2,LUCID MOTORS,2
2026,2,MC LOUIS,2
2026,2,MERCEDES-AMG,2
2026,2,MORELO,2
2026,2,MORGAN,2
2026,2,PILOTE,2
2026,2,ROLLS ROYCE,2
2026,2,CHEVROLET,1
2026,2,CHRYSLER,1
2026,2,DREAMER,1
2026,2,DS,1
2026,2,ERIBA,1
2026,2,ETRUSCO,1
2026,2,EURA MOBIL,1
2026,2,FIAT DUCATO AFFINITY,1
2026,2,GIOTTILINE,1
2026,2,HOBBY,1
2026,2,KARMA,1
2026,2,MC LAREN,1
2026,2,MOBILVETTA DESIGN,1
2026,2,POSSL,1
2026,2,ROLLER TEAM,1
2026,2,TOGG,1
2026,2,TOTH ES FIAI,1
2026,2,TOURNE MOBIL,1
2026,2,WESTFALIA,1
2026,3,KIA,2843
2026,3,TOYOTA,2219
2026,3,VOLKSWAGEN,2189
2026,3,BMW,2123
2026,3,RENAULT,1944
2026,3,TESLA,1830
2026,3,SKODA,1636
2026,3,VOLVO,1584
2026,3,PEUGEOT,1389
2026,3,MERCEDES-BENZ,1356
2026,3,AUDI,1281
2026,3,HYUNDAI,1036
2026,3,MAZDA,974
2026,3,BYD,919
2026,3,OPEL,862
2026,3,FORD,825
2026,3,DACIA,751
2026,3,NISSAN,713
2026,3,CITROEN,631
2026,3,MINI,472
2026,3,LAND ROVER,448
2026,3,SEAT,389
2026,3,MITSUBISHI,376
2026,3,CUPRA,347
2026,3,JEEP,333
2026,3,SUZUKI,330
2026,3,JAECOO,313
2026,3,LYNK&CO,297
2026,3,LEAPMOTOR,237
2026,3,PORSCHE,186
2026,3,FIAT,182
2026,3,OMODA,178
2026,3,MG,174
2026,3,HONDA,138
2026,3,ALFA ROMEO,117
2026,3,XPENG,117
2026,3,POLESTAR,102
2026,3,ZEEKR,99
2026,3,ADRIA,89
2026,3,LEXUS,73
2026,3,DS AUTOMOBILES,34
2026,3,HYMER,34
2026,3,SMART,31
2026,3,ALPINE,25
2026,3,CAPRON,25
2026,3,BENTLEY,21
2026,3,KNAUS,20
2026,3,CARTHAGO,15
2026,3,DONGFENG,15
2026,3,DETHLEFFS,13
2026,3,DEEPAL,12
2026,3,LAMBORGHINI,12
2026,3,BURSTNER GMBH,11
2026,3,BENIMAR,10
2026,3,LANCIA,10
2026,3,WEINSBERG,10
2026,3,FERRARI,9
2026,3,POESSL,9
2026,3,SUBARU,8
2026,3,CHAUSSON,7
2026,3,AUTOMOBILI LAMBORGHINI S.,6
2026,3,DS,6
2026,3,ETRUSCO,6
2026,3,SUN LIVING,6
2026,3,KG MOBILITY,5
2026,3,LOTUS,5
2026,3,MERCEDES-AMG,5
2026,3,NIO,5
2026,3,RAPIDO,5
2026,3,TOTH ES FIAI,5
2026,3,ABARTH,4
2026,3,EURA MOBIL,4
2026,3,FRANKIA,4
2026,3,GIOTTILINE,4
2026,3,LUCID MOTORS,4
2026,3,M.A.N.,4
2026,3,NIESMANN+BISCHOFF,4
2026,3,AION,3
2026,3,BRAVIA,3
2026,3,WESTFALIA,3
2026,3,ASTON MARTIN,2
2026,3,CHERY,2
2026,3,GEELY,2
2026,3,HOBBY,2
2026,3,MC LOUIS,2
2026,3,MORGAN,2
2026,3,NIESMANN-BISCHOFF,2
2026,3,PILOTE,2
2026,3,VOYAH,2
2026,3,CHRYSLER,1
2026,3,CLEVER,1
2026,3,DFSK,1
2026,3,DREAMER,1
2026,3,ERIBA,1
2026,3,GENESIS,1
2026,3,JULIA CAMPER,1
2026,3,LMC,1
2026,3,MOBILVETTA DESIGN,1
2026,3,MORELO,1
2026,3,POSSL,1
2026,3,TOURNE MOBIL,1
2026,3,XGO,1
2026,4,KIA,2687
2026,4,TOYOTA,2184
2026,4,VOLKSWAGEN,1997
2026,4,SKODA,1680
2026,4,RENAULT,1528
2026,4,AUDI,1380
2026,4,VOLVO,1353
2026,4,HYUNDAI,1313
2026,4,BMW,1281
2026,4,PEUGEOT,1004
2026,4,MERCEDES-BENZ,913
2026,4,FORD,912
2026,4,OPEL,827
2026,4,BYD,723
2026,4,CITROEN,488
2026,4,TESLA,468
2026,4,DACIA,412
2026,4,SUZUKI,398
2026,4,SEAT,374
2026,4,CUPRA,366
2026,4,LAND ROVER,338
2026,4,MAZDA,337
2026,4,MG,322
2026,4,MINI,306
2026,4,NISSAN,296
2026,4,JEEP,285
2026,4,LYNK&CO,221
2026,4,LEAPMOTOR,194
2026,4,JAECOO,178
2026,4,FIAT,177
2026,4,PORSCHE,143
2026,4,MITSUBISHI,141
2026,4,ZEEKR,119
2026,4,POLESTAR,111
2026,4,LEXUS,104
2026,4,ADRIA,102
2026,4,HONDA,99
2026,4,XPENG,85
2026,4,OMODA,68
2026,4,CAPRON,56
2026,4,ALFA ROMEO,53
2026,4,SMART,44
2026,4,ALPINE,33
2026,4,DETHLEFFS,30
2026,4,HYMER,26
2026,4,KNAUS,23
2026,4,POESSL,22
2026,4,BENTLEY,20
2026,4,SUN LIVING,18
2026,4,WEINSBERG,16
2026,4,BURSTNER GMBH,14
2026,4,CARTHAGO,13
2026,4,DS AUTOMOBILES,13
2026,4,ETRUSCO,13
2026,4,CHAUSSON,11
2026,4,BENIMAR,10
2026,4,DFSK,10
2026,4,LANCIA,9
2026,4,LOTUS,9
2026,4,DONGFENG,8
2026,4,LAMBORGHINI,7
2026,4,NIO,6
2026,4,DEEPAL,5
2026,4,FERRARI,5
2026,4,GENESIS,5
2026,4,LAIKA,5
2026,4,LMC,5
2026,4,NIESMANN+BISCHOFF,5
2026,4,ABARTH,4
2026,4,ASTON MARTIN,4
2026,4,DREAMER,4
2026,4,KG MOBILITY,4
2026,4,VOYAH,4
2026,4,AUTOMOBILI LAMBORGHINI S.,3
2026,4,ERIBA,3
2026,4,EURA MOBIL,3
2026,4,LUCID MOTORS,3
2026,4,MC LOUIS,3
2026,4,RAPIDO,3
2026,4,SUBARU,3
2026,4,TOURNE MOBIL,3
2026,4,BRAVIA,2
2026,4,CADILLAC,2
2026,4,CHALLENGER,2
2026,4,FIAT DUCATO AFFINITY,2
2026,4,FRANKIA,2
2026,4,GIOTTILINE,2
2026,4,KABE,2
2026,4,MASERATI,2
2026,4,MORGAN,2
2026,4,RIMOR,2
2026,4,ALLIED VEHICLES LTD,1
2026,4,CLEVER,1
2026,4,CROSSCAMP,1
2026,4,DONKERVOORT,1
2026,4,DS,1
2026,4,HOBBY,1
2026,4,KARMANN MOBIL,1
2026,4,LA STRADA,1
2026,4,POSSL,1
2026,4,ROLLER TEAM,1
2026,4,ROLLS ROYCE,1
2026,4,SUNLIGHT,1
2026,4,TOTH ES FIAI,1
2026,4,VOLKNER REISE-MOBIL,1
2026,4,WESTFALIA,1
2026,4,YUEDA-HUMAN HORIZONS,1
2026,5,KIA,3333
2026,5,TOYOTA,2584
2026,5,VOLKSWAGEN,2392
2026,5,RENAULT,2047
2026,5,VOLVO,1932
2026,5,BMW,1763
2026,5,TESLA,1388
2026,5,AUDI,1330
2026,5,SKODA,1291
2026,5,HYUNDAI,1170
2026,5,PEUGEOT,1128
2026,5,MERCEDES-BENZ,1000
2026,5,OPEL,866
2026,5,FORD,749
2026,5,BYD,590
2026,5,CITROEN,579
2026,5,SUZUKI,515
2026,5,LEAPMOTOR,467
2026,5,DACIA,461
2026,5,SEAT,449
2026,5,MAZDA,377
2026,5,MINI,369
2026,5,CUPRA,338
2026,5,JAECOO,290
2026,5,JEEP,272
2026,5,NISSAN,271
2026,5,MG,260
2026,5,LYNK&CO,228
2026,5,LAND ROVER,208
2026,5,MITSUBISHI,169
2026,5,FIAT,158
2026,5,PORSCHE,150
2026,5,POLESTAR,123
2026,5,OMODA,116
2026,5,LEXUS,113
2026,5,HONDA,109
2026,5,XPENG,95
2026,5,SMART,89
2026,5,ZEEKR,87
2026,5,ADRIA,55
2026,5,CAPRON,38
2026,5,ALFA ROMEO,36
2026,5,SUBARU,25
2026,5,HYMER,23
2026,5,DETHLEFFS,21
2026,5,KNAUS,21
2026,5,DS AUTOMOBILES,20
2026,5,ALPINE,19
2026,5,WEINSBERG,17
2026,5,CARTHAGO,14
2026,5,BENTLEY,13
2026,5,BURSTNER GMBH,12
2026,5,LUCID MOTORS,10
2026,5,DONGFENG,9
2026,5,FERRARI,9
2026,5,LAMBORGHINI,9
2026,5,GEELY,8
2026,5,DEEPAL,6
2026,5,DS,6
2026,5,ABARTH,5
2026,5,ETRUSCO,5
2026,5,POESSL,5
2026,5,RAPIDO,5
2026,5,SUN LIVING,5
2026,5,VOYAH,5
2026,5,CHAUSSON,4
2026,5,LAIKA,4
2026,5,LANCIA,4
2026,5,NIESMANN+BISCHOFF,4
2026,5,NIO,4
2026,5,ASTON MARTIN,3
2026,5,AUTOMOBILI LAMBORGHINI S.,3
2026,5,BRAVIA,3
2026,5,GIOTTILINE,3
2026,5,KG MOBILITY,3
2026,5,MC LOUIS,3
2026,5,PILOTE,3
2026,5,ROBETA,3
2026,5,TOTH ES FIAI,3
2026,5,BENIMAR,2
2026,5,ERIBA,2
2026,5,GENESIS,2
2026,5,HOBBY,2
2026,5,JAGUAR,2
2026,5,MORELO,2
2026,5,TOURNE MOBIL,2
2026,5,CADILLAC,1
2026,5,CROSSCAMP,1
2026,5,DREAMER,1
2026,5,EURA MOBIL,1
2026,5,FIAT DUCATO AFFINITY,1
2026,5,KABE,1
2026,5,KARMANN MOBIL,1
2026,5,LOTUS,1
2026,5,MASERATI,1
2026,5,MC LAREN,1
2026,5,MCLOUIS,1
2026,5,MELEX,1
2026,5,MERCEDES-AMG,1
2026,5,RIMAC,1
2026,5,SERES,1
2026,5,WESTFALEN MOBIL,1
2026,5,WESTFALIA,1
2026,6,TOYOTA,3740
2026,6,KIA,3278
2026,6,RENAULT,3155
2026,6,BMW,2882
2026,6,VOLVO,2330
2026,6,VOLKSWAGEN,2226
2026,6,TESLA,2086
2026,6,SKODA,1800
2026,6,MERCEDES-BENZ,1417
2026,6,HYUNDAI,1414
2026,6,AUDI,1284
2026,6,BYD,1173
2026,6,PEUGEOT,1134
2026,6,OPEL,1133
2026,6,FORD,1090
2026,6,DACIA,821
2026,6,CUPRA,677
2026,6,CITROEN,664
2026,6,MAZDA,632
2026,6,SUZUKI,625
2026,6,LEAPMOTOR,532
2026,6,MINI,433
2026,6,SEAT,408
2026,6,MITSUBISHI,402
2026,6,MG,373
2026,6,NISSAN,336
2026,6,JEEP,310
2026,6,JAECOO,282
2026,6,LYNK&CO,261
2026,6,POLESTAR,238
2026,6,PORSCHE,205
2026,6,ZEEKR,197
2026,6,LAND ROVER,186
2026,6,FIAT,158
2026,6,XPENG,130
2026,6,LEXUS,113
2026,6,OMODA,111
2026,6,SMART,111
2026,6,ALFA ROMEO,93
2026,6,HONDA,83
2026,6,GEELY,48
2026,6,ALPINE,39
2026,6,ADRIA,37
2026,6,SUBARU,35
2026,6,HYMER,34
2026,6,CAPRON,33
2026,6,DONGFENG,27
2026,6,DS AUTOMOBILES,20
2026,6,KNAUS,19
2026,6,BENTLEY,18
2026,6,DETHLEFFS,18
2026,6,DEEPAL,17
2026,6,CARTHAGO,16
2026,6,FERRARI,14
2026,6,LANCIA,14
2026,6,WEINSBERG,14
2026,6,POESSL,13
2026,6,BURSTNER GMBH,10
2026,6,LAMBORGHINI,10
2026,6,LUCID MOTORS,9
2026,6,DS,7
2026,6,NIO,6
2026,6,ABARTH,5
2026,6,BENIMAR,5
2026,6,FAW,5
2026,6,RAPIDO,5
2026,6,TOURNE MOBIL,5
2026,6,ASTON MARTIN,4
2026,6,CHERY,4
2026,6,ETRUSCO,4
2026,6,GENESIS,4
2026,6,KG MOBILITY,4
2026,6,VOYAH,4
2026,6,CHAUSSON,3
2026,6,EURA MOBIL,3
2026,6,MASERATI,3
2026,6,SUN LIVING,3
2026,6,TOTH ES FIAI,3
2026,6,AUTOMOBILI LAMBORGHINI S.,2
2026,6,LAIKA,2
2026,6,MC LOUIS,2
2026,6,NIESMANN+BISCHOFF,2
2026,6,WESTFALEN MOBIL,2
2026,6,WESTFALIA,2
2026,6,AION,1
2026,6,ALPINA,1
2026,6,CROSSCAMP,1
2026,6,DREAMER,1
2026,6,ERIBA,1
2026,6,FRANKIA,1
2026,6,HOBBY,1
2026,6,KARMANN MOBIL,1
2026,6,LMC,1
2026,6,MAXUS,1
2026,6,MERCEDES-AMG,1
2026,6,MORGAN,1
2026,6,PILOTE,1
2026,6,ROBETA,1
2026,6,TOGG,1
2026,6,XGO,1
